Date,Description,Year
May 30,"th, New York Yankees lefty Whitey Ford surprisingly announced his retirement after struggling for several weeks due to a bone spur on his throwing elbow. The perennial ace finished his career with an amazing 236-109 record, a 2.75 lifetime ERA, ten World Series wins and the highest career winning percentage (.690) of any modern pitcher.",1967
April 13,", a 22 year old pitcher named Tom Seaver pitched his first Major League game. The future hall of famer lasted five and a third innings, allowed six hits, gave up two runs and walked four in a no-decision debut.",1967
July 14,", Eddie Mathews of Houston became the seventh member of the 500 Home Runs Club when he launched a Juan Marichal pitch during the fourth inning at Candlestick Park.",1967
