Year,Statistic,Name,Team,#
1981,Complete Games,Fernando Valenzuela,Los Angeles,11
1981,ERA,Nolan Ryan,Houston,1.69
1981,Games,Gary Lucas,San Diego,57
1981,Saves,Bruce Sutter,St. Louis,25
1981,Shutouts,Fernando Valenzuela,Los Angeles,8
1981,Strikeouts,Fernando Valenzuela,Los Angeles,180
1981,Winning Percentage,Tom Seaver,Cincinnati,.875
1981,Wins,Tom Seaver,Cincinnati,14
1981,Statistic,Name(s),Team(s),#
