Year,Statistic,Name,Team,#
1915,Complete Games,Grover Alexander,Philadelphia,36
1915,ERA,Grover Alexander,Philadelphia,1.22
1915,Games,Tom Hughes,Boston,50
1915,Saves,Tom Hughes,Boston,9
1915,Shutouts,Grover Alexander,Philadelphia,12
1915,Strikeouts,Grover Alexander,Philadelphia,241
1915,Winning Percentage,Grover Alexander,Philadelphia,.756
1915,Wins,Grover Alexander,Philadelphia,31
1915,Statistic,Name(s),Team(s),#
