Date,Description,Year
August 31,"st, Chicago White Sox ace Vern Kennedy tossed the first no-hitter (5-0) ever at Comiskey Park as well as the first no-no in Major League Baseball since 1931.",1935
May 25,"th, Babe Ruth hit the last three homeruns of his career (712, 713, 714) during an 11-7 loss to the Pittsburgh Pirates at Forbes Field. ""The Sultan"", who had a previously boasted a three-homer game in the American League (May 21, 1930), became the first Major League player ever to turn a ""hat trick"" in both leagues.",1935
May 24,", the first night game was played in Cincinnati. Cincinnati won 2-1 against the Phillies and President Franklin Roosevelt threw the switch for the lights from the White House.",1935
May 25,", Babe Ruth hit home run number seven-hundred twelve through seven-hundred fourteen, the last of which was measured six-hundred feet long and the first to ever clear the right field grandstands at Forbes Field.",1935
