Date,Description,Year
August 12,"th, Louis B. Mayer and his staff at MGM released what is considered to be one of the greatest movies ever made, the classic musical version of ""The Wizard of Oz"". Although the lavish production of L. Frank Baum's children's book originally lost a million dollars on its initial release, its musical score, technical artistry, star-making performance from Judy Garland, and unexpected TV success turned it into a perennial classic.",1939
May 2,"nd, New York Yankee Lou Gehrig, also known as ""The Iron Horse"" voluntarily benched himself ""for the good of the team"" ending his consecutive-game streak at 2,130. After being diagnosed with amyotrophic lateral sclerosis (later renamed Lou Gehrig's Disease) the ailing first baseman continued to struggle while batting .143 with a single run batted in. Soon after, the thirty-six year-old star retired, but remained with the team as the captain. Later that season (on the Fourth of July) a tearful Gehrig spoke to 61,808 fans at Yankee Stadium stating, ""Today, I consider myself the luckiest man on the face of the earth."" After his moving speech, his uniform #4 was retired.",1939
September 21,"st, the National League announced that for the first time in the twentieth century games would be moved from one city to another in order to top one million paid attendance. As a result, a double header between the Brooklyn Dodgers and the Philadelphia Phillies was swapped from the ""City of Brotherly Love"" to ""The Big Apple"".",1939
June 12,"th, the greatest line-up in the history of baseball assembled in Cooperstown, New York for the official dedication of the National Baseball Hall of Fame. Babe Ruth, Ty Cobb, Honus Wagner, Walter Johnson, Grover Alexander, Nap Lajoie, George Sisler, Eddie Collins, Tris Speaker, Cy Young, and Connie Mack all accepted their plaques and a special six-inning game was also held at the adjacent Doubleday Field featuring the talents of many future members.",1939
August 27,", the New York Times wrote, ""At times it was possible to catch a fleeting glimpse of the ball as it sped from the pitcher's hand toward home plate."" The article was written due to the W2XBS broadcast of the first Major League game - a Reds (5) versus Dodgers (2) game which was played at Ebbets Field.",1939
September 21,", the National League made a decision to move games from one team's home park to another team's home park. This unique move, which had not taken place since the 19th century, was done solely to help the Brooklyn Dodgers break the million attendance plateau.",1939
