Year,Statistic,Name,Team,#
1882,Base on Balls,George Gore,Chicago,29
1882,Batting Average,Dan Brouthers,Buffalo,.368
1882,Doubles,King Kelly,Chicago,37
1882,Hits,Dan Brouthers,Buffalo,129
1882,Home Runs,George Wood,Detroit,7
1882,On Base Percentage,Dan Brouthers,Buffalo,.403
1882,RBI,Cap Anson,Chicago,83
1882,Runs,George Gore,Chicago,99
1882,Slugging Average,Dan Brouthers,Buffalo,.547
1882,Total Bases,Dan Brouthers,Buffalo,192
1882,Triples,Roger Connor,Troy,18
1882,Statistic,Name(s),Team(s),#
