Date,Description,Year
August 14,"th, Philadelphia Athletics slugger Jimmie Foxx hit for the cycle against the Cleveland Indians while driving in nine runs for a new American League record. Eight players amazingly would hit for the cycle during the 1933 season.",1933
March 11,"th, a substantial earthquake rocked the Los Angeles area interrupting an exhibition game between the Chicago Cubs and New York Giants. As fans exited the grandstands amidst panic, players from both teams were forced to huddle around the center of the diamond until the tremors stopped.",1933
November 21,", Chuck Klein was sold to the Cubs for $125,000 and players Mark Koenig, Harvey Hendrick, and Ted Kleinhans - thus making Klein the first and only player traded after a Triple Crown season.",1933
July 30,", Dizzy Dean of the Cardinals becomes the first twentieth century pitcher to throw seventeen strikeouts in a nine inning game.",1933
