Year,Statistic,Name,Team,#
1924,Complete Games,Burleigh Grimes,Brooklyn,30
1924,ERA,Dazzy Vance,Brooklyn,2.16
1924,Games,Ray Kremer,Pittsburgh,41
1924,Saves,Jakie May,Cincinnati,6
1924,Shutouts,Jesse Barnes,Boston,4
1924,Strikeouts,Dazzy Vance,Brooklyn,262
1924,Winning Percentage,Emil Yde,Pittsburgh,.842
1924,Wins,Dazzy Vance,Brooklyn,28
1924,Statistic,Name(s),Team(s),#
