Date,Description,Year
December 29,"th, a bomb at New York's LaGuardia Airport exploded killing eleven people and injuring seventy-five. To date, no one has ever been convicted, indicted, or even arrested for suspicion of having taken part in the act.",1975
September 22,"nd, a near impossible statistical oddity occurred when both brothers Gaylord Perry of the Texas Rangers and Jim Perry of the Oakland Athletics matched identical career win-loss records of 215-174.",1975
October 21,"st witnessed one of the most dramatic homeruns in the history of the World Series. After a four day rain-delay, the Boston Red Sox and Cincinnati Reds resumed play at Fenway Park for an epic twelve-inning nail-biter. Carlton Fisk came up huge with a game-winning homer that deflected off of the left field foul pole (thanks to a little body language) tying the Series at three apiece and forcing a Game 7.",1975
April 8,"th, baseball's first black player/manager, Frank Robinson, made his debut as the skipper of the Cleveland Indians. Rachel Robinson, the widow of Jackie Robinson, threw out the first ball as the Tribe took on the visiting New York Yankees. Robinson sweetened the moment with a first-inning home run, the 575th of his career, and his team followed suite on the way to a 5-3 victory.",1975
May 4,", Bob Watson of the Houston Astros crossed home plate at 12:32 P.M. to score Major League Baseball's one millionth run. Mere seconds later Dave Concepcion of the Cincinnati Reds crossed the plate for the millionth-and-one Major League run.",1975
September 16,", Rennie Stennett hit one triple, two doubles, and four singles to become only the second player in history to have seven hits during a nine-inning game.",1975
