Year,Statistic,Name,Team,#
1890,Complete Games,Bill Hutchison,Chicago,65
1890,ERA,Billy Rhines,Cincinnati,1.95
1890,Games,Bill Hutchison,Chicago,71
1890,Saves,Dave Foutz,Brooklyn,2
1890,Shutouts,Kid Nichols,Boston,7
1890,Strikeouts,Amos Rusie,New York,341
1890,Winning Percentage,Tom Lovett,Brooklyn,.732
1890,Wins,Bill Hutchison,Chicago,42
1890,Statistic,Name(s),Team(s),#
