Year,Statistic,Name,Team,#
1887,Complete Games,John Clarkson,Chicago,56
1887,ERA,Dan Casey,Philadelphia,2.86
1887,Games,John Clarkson,Chicago,60
1887,Saves,Lady Baldwin,Chicago,1
1887,Shutouts,Dan Casey,Philadelphia,4
1887,Strikeouts,John Clarkson,Chicago,237
1887,Winning Percentage,Charlie Getzien,Detroit,.690
1887,Wins,John Clarkson,Chicago,38
1887,Statistic,Name(s),Team(s),#
