Year,Statistic,Name,Team,#
1959,Complete Games,Warren Spahn,Milwaukee,21
1959,ERA,Sam Jones,San Francisco,2.83
1959,Games,Don Elston,Chicago,65
1959,Saves,Lindy McDaniel,St. Louis,15
1959,Shutouts,Johnny Antonelli,San Francisco,4
1959,Strikeouts,Don Drysdale,Los Angeles,242
1959,Winning Percentage,Roy Face,Pittsburgh,.947
1959,Wins,Lew Burdette,Milwaukee,21
1959,Statistic,Name(s),Team(s),#
