Year,Statistic,Name,Team,#
1935,Complete Games,Dizzy Dean,St. Louis,29
1935,ERA,Cy Blanton,Pittsburgh,2.58
1935,Games,Orville Jorgens,Philadelphia,53
1935,Saves,Dutch Leonard,Pittsburgh,8
1935,Shutouts,Cy Blanton,Pittsburgh,4
1935,Strikeouts,Dizzy Dean,St. Louis,190
1935,Winning Percentage,Bill Lee,Chicago,.769
1935,Wins,Dizzy Dean,St. Louis,28
1935,Statistic,Name(s),Team(s),#
