Year,Statistic,Name,Team,#
1931,Complete Games,Red Lucas,Cincinnati,24
1931,ERA,Bill Walker,New York,2.26
1931,Games,Jumbo Elliott,Philadelphia,52
1931,Saves,Jack Quinn,Brooklyn,15
1931,Shutouts,Bill Walker,New York,6
1931,Strikeouts,Bill Hallahan,St. Louis,159
1931,Winning Percentage,Paul Derringer,St. Louis,.692
1931,Wins,Jumbo Elliott,Philadelphia,19
1931,Statistic,Name(s),Team(s),#
