Date,Description,Year
June 10,", Kevin Brown, from the Florida Marlins, no-hit the Giants 9-0 and missed a perfect game by one hit batter.",1997
September 16,", Curt Schilling struck out batter number three-hundred and became only the thirteenth player in history with more than three-hundred strikeouts in a season.",1997
October 14,", the Florida Marlins defeated the Atlanta Braves and became the first expansion team to advance to the World Series in only five seasons.",1997
