Year,Statistic,Name,Team,#
1881,Base on Balls,John Clapp,Cleveland,35
1881,Batting Average,Cap Anson,Chicago,.399
1881,Doubles,Paul Hines,Providence,27
1881,Hits,Cap Anson,Chicago,137
1881,Home Runs,Dan Brouthers,Buffalo,8
1881,On Base Percentage,Cap Anson,Chicago,.442
1881,RBI,Cap Anson,Chicago,82
1881,Runs,George Gore,Chicago,86
1881,Slugging Average,Dan Brouthers,Buffalo,.541
1881,Total Bases,Cap Anson,Chicago,175
1881,Triples,Jack Rowe,Buffalo,11
1881,Statistic,Name(s),Team(s),#
