Date,Description,Year
"April 13, 2009","Jody Gerut, playing with the San Diego Padres, became the first player to open a new ballpark with a leadoff home run, as the Padres beat the New York Mets 6-5 at Citi Field which opened its doors on April 13, 2009.",2009
"April 17, 2009","Did you know Gary Sheffield of the New York Mets became the 25th member of the 500 Home Runs Club on April 17, 2009 against the Milwaukee Brewers at Citi Field? The historic home run came in the bottom of the seventh inning as a pinch hitter, the first time a player has reached 500 home runs in this way.",2009
"April 29, 2007","Troy Tulowitzki hit for the cycle against the Chicago Cubs on August 10, 2009 and became the second player in baseball history to have hit for the cycle and have an unassisted triple play in their career. His unassisted triple play came on April 29, 2007 against the Atlanta Braves. John Valentin is the other player.",2009
