Year,Statistic,Name,Team,#
2003,Complete Games,Livan Hernandez,Montreal,8
2003,ERA,Jason Schmidt,San Francisco,2.34
2003,Games,Paul Quantrill,Los Angeles,89
2003,Saves,Eric Gagne,Los Angeles,55
2003,Shutouts,Kevin Millwood,Philadelphia,3
2003,Strikeouts,Kerry Wood,Chicago,266
2003,Winning Percentage,Jason Schmidt,San Francisco,.773
2003,Wins,Russ Ortiz,Atlanta,21
2003,Statistic,Name,Team,#
