Year,Statistic,Name,Team,#
1974,Complete Games,Phil Niekro,Atlanta,18
1974,ERA,Buzz Capra,Atlanta,2.28
1974,Games,Mike Marshall,Los Angeles,106
1974,Saves,Mike Marshall,Los Angeles,21
1974,Shutouts,Jon Matlack,New York,7
1974,Strikeouts,Steve Carlton,Philadelphia,240
1974,Winning Percentage,Andy Messersmith,Los Angeles,.769
1974,Wins,Andy Messersmith,Los Angeles,20
1974,Statistic,Name(s),Team(s),#
