Year,Statistic,Name,Team,#
1993,Complete Games,Greg Maddux,Atlanta,8
1993,ERA,Greg Maddux,Atlanta,2.36
1993,Games,Mike Jackson,San Francisco,81
1993,Saves,Randy Myers,Chicago,53
1993,Shutouts,Pete Harnisch,Houston,4
1993,Strikeouts,Jose Rijo,Cincinnati,227
1993,Winning Percentage,Mark Portugal,Houston,.818
1993,Wins,John Burkett,San Francisco,22
1993,Statistic,Name,Team,#
