Year,Statistic,Name,Team,#
1971,Complete Games,Fergie Jenkins,Chicago,30
1971,ERA,Tom Seaver,New York,1.76
1971,Games,Wayne Granger,Cincinnati,70
1971,Saves,Dave Giusti,Pittsburgh,30
1971,Shutouts,Steve Blass,Pittsburgh,5
1971,Strikeouts,Tom Seaver,New York,289
1971,Winning Percentage,Don Gullett,Cincinnati,.727
1971,Wins,Fergie Jenkins,Chicago,24
1971,Statistic,Name(s),Team(s),#
