Date,Description,Year
May 26,", Pirates ace Harvey Haddix pitched a perfect game against Milwaukee for twelve innings, only to lose in the 13th. After Felix Mantilla managed to reach base on a fielding error, Hank Aaron was intentionally walked. Pittsburgh's strategy proved meaningless though as Joe Adcock maintained the Braves newfound momentum with a three-run blast for the comeback win. The following day National League President Warren Giles ruled that the final score should be amended to 1-0, since both runners Henry Aaron and Joe Adcock were both ruled out. (Aaron had been called for leaving the field during play, and Adcock had passed him in the base path.)",1959
May 7,", Roy Campanella delivered a stirring speech before 93,103 fans at Los Angeles Coliseum. While crying he told those gathered on Campanella Night, ""This is something I will never forget. I thank God I'm here living to be able to see it. It's a wonderful thing.""",1959
May 26,", Harvey Haddix of the Pittsburgh Pirates tossed 12 perfect innings in a game which many historians believe is the finest ever pitched! Review the box score and decide for yourself then share your opinion on our baseball message boards.",1959
August 2,", future 500 Home Runs Club member Willie McCovey hit his first Major League home run against Ron Kline of the Pittsburgh Pirates.",1959
