Year,Statistic,Name,Team,#
2000,Complete Games,Randy Johnson,Arizona,8
2000,ERA,Kevin Brown,Los Angeles,2.58
2000,Games,Steve Kline,St. Louis,83
2000,Saves,Antonio Alfonseca,Florida,45
2000,Shutouts,Greg Maddux,Atlanta,3
2000,Strikeouts,Randy Johnson,Arizona,347
2000,Winning Percentage,Randy Johnson,Arizona,.731
2000,Wins,Tom Glavine,Atlanta,21
2000,Statistic,Name,Team,#
