Year,Statistic,Name,Team,#
1877,Base on Balls,Jim O'Rourke,Boston,20
1877,Batting Average,Deacon White,Boston,.387
1877,Doubles,Cap Anson,Chicago,19
1877,Hits,Deacon White,Boston,103
1877,Home Runs,Lip Pike,Cincinnati,4
1877,On Base Percentage,Jim O'Rourke,Boston,.407
1877,RBI,Deacon White,Boston,49
1877,Runs,Jim O'Rourke,Boston,68
1877,Slugging Average,Deacon White,Boston,.545
1877,Total Bases,Deacon White,Boston,145
1877,Triples,Deacon White,Boston,11
1877,Statistic,Name(s),Team(s),#
