Year,Statistic,Name,Team,#
1984,Complete Games,Mario Soto,Cincinnati,13
1984,ERA,Alejandro Pena,Los Angeles,2.48
1984,Games,Ted Power,Cincinnati,78
1984,Saves,Bruce Sutter,St. Louis,45
1984,Shutouts,Joaquin Andujar,St. Louis,4
1984,Strikeouts,Dwight Gooden,New York,276
1984,Winning Percentage,Rick Sutcliffe,Chicago,.941
1984,Wins,Joaquin Andujar,St. Louis,20
1984,Statistic,Name(s),Team(s),#
