Date,Description,Year
"March 17, 2024","A new initiative, set forth by Major League Baseball, called MLB Spring Breakout will make its debut in 2024. Each franchise will put together a team of their best prospects to compete against other organization's prospects during a series of games, scheduled from March 14 to March 17, 2024.",2024
"April 14, 2024","Two former New York Mets players, Dwight Gooden and Darryl Strawberry, will each have their numbers retired. Doc will have his number (16) retired by the Mets on April 14, 2024, and The Straw Man will have his number (18) retired by the Mets on June 1, 2024.",2024
"November 16, 2024","Major League Baseball owners unanimously approved (November 16, 2024) the franchise request to relocate the Oakland Athletics, to Las Vegas, Nevada, in 2028.",2024
"November 1, 2023","Management changes in the senior circuit included two General Manager changes; Billy Eppler was reassigned by the New York Mets, and replaced by David Stearns; and Kim Ng was reassigned by the Marlins, who hired the Rays GM (Peter Bendix). Managerial changes included; Bob Melvin taking over with the San Francisco Giants; Buck Showalter getting fired by the New York Mets, and replaced with Carlos Mendoza; San Diego Padres lost Melvin to the Giants, and named Mike Shildt their new skipper; the Milwaukee Brewers contract with Craig Counsell expired on November 1, 2023, and he left to the Chicago Cubs, prompting the Brew Crew to replace him at the helm with Pat Murphy.",2024
