Date,Description,Year
March 25,"th, the worst factory fire in the history of New York City occurred after the Triangle Shirtwaist Company burned down. The horrific incident had an even greater significance as it revealed the inhumane working conditions to which industrial workers were subjected. Employees at the factory consisted mostly of poor Jewish immigrants between the ages of thirteen and twenty-three and to keep the women at their sewing machines, the proprietors locked the doors leading to the exits. After a fire broke out on the eighth floor, many panicking workers rushed to the stairs, the freight elevator, and the fire escape. Dozens on the ninth floor died, unable to force open the locked door to the exit and the rear fire escape collapsed, killing many and eliminating an escape route for others. Although Pump Engine Company 20 and Ladder Company 20 arrived quickly (along with four other companies) the bodies of victims who had jumped hindered them from entering the building. In the end, a total of one-hundred forty-six women died in less than fifteen minutes bringing to the attention of the nation a need for more humane and safe working conditions in America's factories.",1911
June 18,"th, the Detroit Tigers staged the biggest comeback in Major League history after overcoming a 13-1 deficit (after 5½ innings) to defeat the Chicago White Sox by a score of 16-15.",1911
September 28,"th, several hundred fans witnessed what is considered to be one of the worst contests in American League history as the New York Yankees and St. Louis Browns combined to accumulate twenty-four hits, twenty walks, twelve errors and fifteen stolen bases en route to an 18-12 (NY) final.",1911
May 22,"nd, Boston Braves pitcher Cliff Curtis set a Major League record by recording his twenty-third consecutive loss (beginning on June 13, 1910) with a 3-1 deficit against the St, Louis Cardinals.",1911
July 10,", the first ""possible"" ejection with a fan took place (it was in Philadelphia and the Cubs were in town) when umpire Bill Klem reportedly told the fan, ""Sir, you did not buy that seat to insult ballplayers."" The fan replied, ""Go ump the game you big fat-head!"" and Klem quietly responded, ""You are gone now my friend. Officer, throw that man out.""",1911
October 4,", Christy Mathewson tossed a shutout against the Dodgers and clinched the National League pennant for the Giants. After the game Larry Doyle told the media, ""Damn it's great to be young and a New York Giant!""",1911
