Date,Description,Year
April 23,"rd, St. Louis Cardinal Fernando Tatis set a Major League record as the only player ever to hit two grand slams in a single inning as well as the only player ever to drive-in eight runs during a single frame. Both slams are off of the Los Angeles Dodgers' Chan Ho Park who had certainly seen better days on the mound.",1999
August 17,", Steve Kline of Montreal joined an elite group of pitchers who have each struck out four batters during a single inning.",1999
June 25,", Jose Jimenez of St. Louis pitched against the powerful Randy Johnson of Arizona. Jimenez shocked the fans by pitching the only no-hitter of the entire season.",1999
