Year,Statistic,Name,Team,#
1920,Complete Games,Grover Alexander,Chicago,33
1920,ERA,Grover Alexander,Chicago,1.91
1920,Games,Jesse Haines,St. Louis,47
1920,Saves,Bill Sherdel,St. Louis,6
1920,Shutouts,Babe Adams,Pittsburgh,8
1920,Strikeouts,Grover Alexander,Chicago,173
1920,Winning Percentage,Burleigh Grimes,Brooklyn,.676
1920,Wins,Grover Alexander,Chicago,27
1920,Statistic,Name(s),Team(s),#
