Date,Description,Year
May 17,", Gary Carter became the third catcher, Bob Boone and Carlton Fisk were the other two, in Major League history with two-thousand games caught.",1992
July 27,", the Houston Astros go on a road trip. Importance? They will be away from home for twenty-six games while the Republican National Convention is being held in the Astrodome.",1992
September 19,", Barry Bonds joined the 30 / 30 club for the second time. Only other players to accomplish it twice with to date were his father Bobby Bonds, Ron Gant, Willie Mays, and Howard Johnson.",1992
