Date,Description,Year
June 12,"th, John Lee Richmond of the Worcester Ruby Legs pitched the first perfect game in Major League history defeating the visiting Cleveland Blues 1-0. It was also the first no-hitter to be tossed by a left-hander.",1880
May 20,", Cap Anson alternated Larry Corcoran and Fred Goldsmith which ""created"" the first known / well-recorded pitching rotation.",1880
June 10,", Charlie Jones of Boston hit two home runs during one inning. That was the first time it had happened in Major League history and a record that has still only been tied.",1880
June 12,", John Richmond pitched the first perfect game in history. Five days later, Monte Ward would pitch the second perfect game in history. However, the next National League perfect game would not occur until June 21, 1964 — nearly eighty-five years later.",1880
