Date,Description,Year
September 27,"th, twelve die-hard fans braved a rainstorm to watch their hometown hero Chicago White Stockings beat the Troy Trojans 10-8 as the smallest paying crowd in major league history.",1881
June 20,", another Red Stocking team took the field in Cincinnati. This team would move to the breakaway American Association then eventually return to the National League to become the modern day Cincinnati Reds.",1881
September 10,", Roger Connor of Troy hit the first grand slam in National League history off Lee Richmond of Worcester.",1881
