Date,Description,Year
August 13,"th, Willard Brown of the St. Louis Browns became the first African-American player to homer in the American League after hitting a pinch inside-the-park home run for a 6-5 victory over pitcher Hal Newhouser and the Detroit Tigers.",1947
April 17,"th, the Brooklyn Dodgers topped the Boston Braves at Ebbets Field 12-6, as baseball's first African-American player; Jackie Robinson tallied his first Major League hit (a bunt single). Robinson would go on to perfect the ""squeeze play"" while bunting forty-two times throughout the season.",1947
April 27,"th was declared as ""Babe Ruth Day"" at all Major League ballparks. During a special pre-game ceremony at Yankee Stadium, a frail looking Ruth, who was battling the effects of throat cancer, struggled through a short speech thanking the fans for their continued support. The emotional program was broadcast nationwide on television, radio and over the loudspeakers at every stadium as ""The Bambino"" was presented with a bronze plaque with his likeness from the American League and a leather-bound book with signatures of every player from the National League.",1947
August 16,", Ralph Kiner hit three home runs during one game. On September 11, 1947 Kiner hit three again to become only the second National League player in history to have two three-home run games during the same season. The first to accomplish the feat was Johnny Mize (1938) and after the season Kiner commented, ""Home run hitters drive Cadillacs, singles hitters drive Fords.""",1947
