Date,Description,Year
October 30,"th, actor Orson Wells broadcasted his own adaptation of the H.G. Wells classic ""War of the Worlds"". His original ""news-style"" format proved more than a little convincing and created a nationwide panic as many listeners actually believed that alien invaders had landed in New Jersey. After the controversial program established him as a creative genius, Wells was signed by RKO pictures where he co-wrote, produced, directed, and starred in his first film, ""Citizen Kane"" (1941) which is still considered by many to be the greatest movie ever made.",1938
June 18,"th, Babe Ruth signed on as a Brooklyn Dodgers coach for the remainder of the season. Desperately seeking a management position, ""The Sultan of Swat"" agreed to participate in many exploitive ""non-coaching related"" publicity stunts including appearing before games in uniform for batting demonstrations.",1938
April 19,", Ernie Koy of the Dodgers became only the eighth National League player to hit a home run during his first Major League at-bat.",1938
