Date,Description,Year
"January 12, 2015","The College Football Playoff National Championship was played for the first time in college football history. A bracket tournament between the top four teams was established before the season and on January 12, 2015, the Ohio State Buckeyes (#4) defeated the Oregon Ducks (#2) in AT&T Stadium 42-20.",2015
"January 23, 2015","The Washington Nationals, now celebrating their tenth season in the National League, will wear a commemorative patch in 2015 on their jerseys. The Cubs uniform will also include a patch, but theirs will be worn in honor of the late, great, Mr. Cub (Ernie Banks), who passed away on January 23, 2015.",2015
"July 14, 2015","The Great American Ballpark in Cincinnati, Ohio, home of the National League Cincinnati Reds, will be hosting the Major League Baseball All-Star Game, scheduled for Tuesday, July 14, 2015.",2015
